,confirmed,country,deaths,datetime,province,recovered,date,file_date
3830,16169,Iran,988,2020-03-17 15:13:09,Iran,5389,2020-03-17,2020-03-17
3831,1950,United Kingdom,55,2020-03-17 15:13:09,United Kingdom,52,2020-03-17,2020-03-17
3832,1705,Netherlands,43,2020-03-17 15:13:11,Netherlands,2,2020-03-17,2020-03-17
3841,673,Malaysia,2,2020-03-17 15:33:06,Malaysia,49,2020-03-17,2020-03-17
3846,201,Chile,0,2020-03-17 15:33:06,Chile,0,2020-03-17,2020-03-17
3845,1190,Sweden,7,2020-03-17 15:33:06,Sweden,1,2020-03-17,2020-03-17
3844,1332,Austria,3,2020-03-17 15:33:06,Austria,1,2020-03-17,2020-03-17
3843,1243,Belgium,10,2020-03-17 15:33:06,Belgium,1,2020-03-17,2020-03-17
3842,142,India,3,2020-03-17 15:33:06,India,14,2020-03-17,2020-03-17
3839,236,Pakistan,0,2020-03-17 15:33:06,Pakistan,2,2020-03-17,2020-03-17
3838,154,Iraq,11,2020-03-17 15:33:06,Iraq,32,2020-03-17,2020-03-17
3837,266,Singapore,0,2020-03-17 15:33:06,Singapore,114,2020-03-17,2020-03-17
3836,140,Luxembourg,1,2020-03-17 15:33:06,Luxembourg,0,2020-03-17,2020-03-17
3835,396,Czechia,0,2020-03-17 15:33:06,Czechia,3,2020-03-17,2020-03-17
3834,448,Portugal,1,2020-03-17 15:33:06,Portugal,3,2020-03-17,2020-03-17
3833,321,Brazil,1,2020-03-17 15:33:06,Brazil,2,2020-03-17,2020-03-17
3840,220,Iceland,1,2020-03-17 15:33:06,Iceland,0,2020-03-17,2020-03-17
3856,55,Albania,1,2020-03-17 15:53:12,Albania,0,2020-03-17,2020-03-17
3859,56,Brunei,0,2020-03-17 15:53:12,Brunei,0,2020-03-17,2020-03-17
3858,38,Malta,0,2020-03-17 15:53:12,Malta,2,2020-03-17,2020-03-17
3857,38,Morocco,2,2020-03-17 15:53:12,Morocco,1,2020-03-17,2020-03-17
3855,33,Kazakhstan,0,2020-03-17 15:53:12,Kazakhstan,0,2020-03-17,2020-03-17
3853,44,Sri Lanka,0,2020-03-17 15:53:12,Sri Lanka,1,2020-03-17,2020-03-17
3854,30,Moldova,0,2020-03-17 15:53:12,Moldova,1,2020-03-17,2020-03-17
3851,65,Colombia,0,2020-03-17 15:53:12,Colombia,1,2020-03-17,2020-03-17
3850,26,Bosnia and Herzegovina,0,2020-03-17 15:53:12,Bosnia and Herzegovina,2,2020-03-17,2020-03-17
3849,114,Russia,0,2020-03-17 15:53:12,Russia,8,2020-03-17,2020-03-17
3848,117,Peru,0,2020-03-17 15:53:12,Peru,1,2020-03-17,2020-03-17
3847,68,Argentina,2,2020-03-17 15:53:12,Argentina,3,2020-03-17,2020-03-17
3852,66,Vietnam,0,2020-03-17 15:53:12,Vietnam,16,2020-03-17,2020-03-17
3860,5,Cuba,0,2020-03-17 15:53:13,Cuba,0,2020-03-17,2020-03-17
3861,5,Mongolia,0,2020-03-17 15:53:13,Mongolia,0,2020-03-17,2020-03-17
3862,5,Trinidad and Tobago,0,2020-03-17 15:53:13,Trinidad and Tobago,0,2020-03-17,2020-03-17
3863,10,Cameroon,0,2020-03-17 15:53:13,Cameroon,0,2020-03-17,2020-03-17
3864,33,Cambodia,0,2020-03-17 15:53:13,Cambodia,1,2020-03-17,2020-03-17
3867,0,Puerto Rico,0,2020-03-17 16:13:14,Puerto Rico,0,2020-03-17,2020-03-19
3865,2,Barbados,0,2020-03-17 16:13:14,Barbados,0,2020-03-17,2020-03-17
3866,60,US,0,2020-03-17 16:13:14,Maryland,3,2020-03-17,2020-03-17
3869,387,Greece,5,2020-03-17 16:33:04,Greece,8,2020-03-17,2020-03-17
3870,2700,Switzerland,27,2020-03-17 16:33:04,Switzerland,4,2020-03-17,2020-03-17
3868,977,Denmark,4,2020-03-17 16:33:04,Denmark,1,2020-03-17,2020-03-17
3873,878,Japan,29,2020-03-17 16:53:04,Japan,144,2020-03-17,2020-03-17
3872,275,Slovenia,1,2020-03-17 16:53:04,Slovenia,0,2020-03-17,2020-03-18
3871,185,Canada,1,2020-03-17 16:53:04,Ontario,5,2020-03-17,2020-03-17
3874,10,US,0,2020-03-17 17:33:03,Hawaii,0,2020-03-17,2020-03-17
3875,3,US,0,2020-03-17 17:33:03,Alaska,0,2020-03-17,2020-03-17
3876,9,US,0,2020-03-17 17:33:03,Montana,0,2020-03-17,2020-03-17
3877,21,US,0,2020-03-17 17:53:03,Mississippi,0,2020-03-17,2020-03-17
3878,32,US,0,2020-03-17 17:53:03,Maine,0,2020-03-17,2020-03-17
3879,60,US,0,2020-03-17 17:53:03,Minnesota,0,2020-03-17,2020-03-17
3880,3,Canada,0,2020-03-17 17:53:03,Newfoundland and Labrador,0,2020-03-17,2020-03-19
3881,19,US,0,2020-03-17 17:53:03,Oklahoma,0,2020-03-17,2020-03-18
3882,171,Saudi Arabia,0,2020-03-17 17:53:03,Saudi Arabia,6,2020-03-17,2020-03-17
3883,21,US,0,2020-03-17 17:53:03,Nebraska,0,2020-03-17,2020-03-17
3884,196,Egypt,4,2020-03-17 18:13:10,Egypt,32,2020-03-17,2020-03-17
3885,31506,Italy,2503,2020-03-17 18:33:02,Italy,2941,2020-03-17,2020-03-17
3886,0,Jersey,0,2020-03-17 18:33:03,Jersey,0,2020-03-17,2020-03-18
3887,0,Guernsey,0,2020-03-17 18:33:03,Guernsey,0,2020-03-17,2020-03-18
3889,9257,Germany,24,2020-03-17 18:53:02,Germany,67,2020-03-17,2020-03-17
3888,25,Lithuania,0,2020-03-17 18:53:02,Lithuania,1,2020-03-17,2020-03-17
3890,7652,France,148,2020-03-17 19:13:08,France,12,2020-03-17,2020-03-17
3891,78,Armenia,0,2020-03-17 19:33:02,Armenia,1,2020-03-17,2020-03-17
3892,7,Ghana,0,2020-03-17 19:33:02,Ghana,0,2020-03-17,2020-03-18
3893,14,Ukraine,2,2020-03-17 19:33:02,Ukraine,0,2020-03-17,2020-03-18
3894,7,Canada,0,2020-03-17 19:33:03,Nova Scotia,0,2020-03-17,2020-03-17
3895,8,Canada,0,2020-03-17 19:33:03,New Brunswick,0,2020-03-17,2020-03-17
3896,8,Canada,0,2020-03-17 19:33:03,Manitoba,0,2020-03-17,2020-03-17
3897,74,Canada,0,2020-03-17 19:33:03,Quebec,0,2020-03-17,2020-03-17
3898,1463,Norway,3,2020-03-17 19:53:02,Norway,1,2020-03-17,2020-03-17
3899,72,US,0,2020-03-17 20:13:22,Wisconsin,1,2020-03-17,2020-03-17
3900,67,US,2,2020-03-17 20:13:22,Virginia,0,2020-03-17,2020-03-17
3901,110,US,1,2020-03-17 20:13:22,Texas,0,2020-03-17,2020-03-17
3902,146,US,1,2020-03-17 20:13:22,Georgia,0,2020-03-17,2020-03-17
3903,267,US,3,2020-03-17 20:13:22,New Jersey,1,2020-03-17,2020-03-17
3912,337,Israel,0,2020-03-17 20:53:02,Israel,11,2020-03-17,2020-03-17
3905,67,US,0,2020-03-17 20:53:02,Ohio,0,2020-03-17,2020-03-17
3911,11748,Spain,533,2020-03-17 20:53:02,Spain,1028,2020-03-17,2020-03-17
3913,238,Poland,5,2020-03-17 20:53:02,Poland,13,2020-03-17,2020-03-17
3910,2,US,0,2020-03-17 20:53:02,Virgin Islands,0,2020-03-17,2020-03-18
3904,23,US,0,2020-03-17 20:53:02,Rhode Island,0,2020-03-17,2020-03-17
3908,39,Andorra,0,2020-03-17 20:53:02,Andorra,1,2020-03-17,2020-03-18
3907,21,US,0,2020-03-17 20:53:02,Grand Princess,0,2020-03-17,2020-03-18
3906,65,US,0,2020-03-17 20:53:02,Michigan,0,2020-03-17,2020-03-17
3909,51,US,0,2020-03-17 20:53:02,Utah,0,2020-03-17,2020-03-18
3914,2,Montenegro,0,2020-03-17 21:33:02,Montenegro,0,2020-03-17,2020-03-17
3915,0,Republic of the Congo,0,2020-03-17 21:33:03,Republic of the Congo,0,2020-03-17,2020-03-19
3916,47,Turkey,1,2020-03-17 22:13:16,Turkey,0,2020-03-17,2020-03-17
3917,218,US,0,2020-03-17 22:53:02,Massachusetts,1,2020-03-17,2020-03-17
3921,161,US,1,2020-03-17 22:53:03,Illinois,2,2020-03-17,2020-03-17
3920,196,US,4,2020-03-17 22:53:03,Louisiana,0,2020-03-17,2020-03-17
3922,160,US,2,2020-03-17 22:53:03,Colorado,0,2020-03-17,2020-03-17
3918,1706,US,13,2020-03-17 22:53:03,New York,0,2020-03-17,2020-03-17
3919,698,US,12,2020-03-17 22:53:03,California,6,2020-03-17,2020-03-17
3934,68,US,0,2020-03-17 23:13:10,Connecticut,0,2020-03-17,2020-03-18
3923,64,US,0,2020-03-17 23:13:10,North Carolina,0,2020-03-17,2020-03-17
3924,66,US,1,2020-03-17 23:13:10,Oregon,0,2020-03-17,2020-03-17
3925,74,US,0,2020-03-17 23:13:10,Tennessee,0,2020-03-17,2020-03-17
3926,23,US,0,2020-03-17 23:13:10,New Mexico,0,2020-03-17,2020-03-17
3927,112,US,0,2020-03-17 23:13:10,Pennsylvania,0,2020-03-17,2020-03-17
3928,18,US,1,2020-03-17 23:13:10,Kansas,0,2020-03-17,2020-03-18
3929,39,US,0,2020-03-17 23:13:10,Alabama,0,2020-03-17,2020-03-17
3930,30,US,2,2020-03-17 23:13:10,Indiana,0,2020-03-17,2020-03-17
3931,47,US,1,2020-03-17 23:13:10,South Carolina,0,2020-03-17,2020-03-18
3932,26,US,0,2020-03-17 23:13:10,New Hampshire,0,2020-03-17,2020-03-17
3933,20,US,0,2020-03-17 23:13:10,Arizona,1,2020-03-17,2020-03-17
3942,26,US,1,2020-03-17 23:33:02,Kentucky,1,2020-03-17,2020-03-17
3944,11,US,1,2020-03-17 23:33:02,South Dakota,0,2020-03-17,2020-03-18
3943,1,US,0,2020-03-17 23:33:02,West Virginia,0,2020-03-17,2020-03-18
3940,16,US,0,2020-03-17 23:33:02,Delaware,0,2020-03-17,2020-03-17
3941,8,US,0,2020-03-17 23:33:02,Idaho,0,2020-03-17,2020-03-17
3938,11,US,0,2020-03-17 23:33:02,Missouri,0,2020-03-17,2020-03-17
3935,216,US,6,2020-03-17 23:33:02,Florida,0,2020-03-17,2020-03-17
3939,3,US,0,2020-03-17 23:33:02,North Dakota,0,2020-03-17,2020-03-17
3937,56,US,1,2020-03-17 23:33:02,Nevada,0,2020-03-17,2020-03-17
3936,1,The Gambia,0,2020-03-17 23:33:02,The Gambia,0,2020-03-17,2020-03-17
3945,1076,US,55,2020-03-17 23:33:03,Washington,1,2020-03-17,2020-03-17
3946,11,US,0,2020-03-17 23:53:03,Wyoming,0,2020-03-17,2020-03-17
3947,2,US,0,2020-03-18 00:13:13,United States Virgin Islands,0,2020-03-18,2020-03-19
3948,253,China,2,2020-03-18 00:33:02,Guangxi,250,2020-03-18,2020-03-19
3949,1,Somalia,0,2020-03-18 00:53:03,Somalia,0,2020-03-18,2020-03-19
3950,146,China,2,2020-03-18 01:53:03,Guizhou,144,2020-03-18,2020-03-19
3951,540,China,3,2020-03-18 02:13:05,Sichuan,525,2020-03-18,2020-03-18
3952,125,China,1,2020-03-18 02:13:06,Liaoning,122,2020-03-18,2020-03-18
3953,98,Turkey,1,2020-03-18 02:33:06,Turkey,0,2020-03-18,2020-03-18
3954,113,United Arab Emirates,0,2020-03-18 02:33:06,United Arab Emirates,26,2020-03-18,2020-03-18
3956,20,New Zealand,0,2020-03-18 02:53:03,New Zealand,0,2020-03-18,2020-03-18
3957,119,San Marino,11,2020-03-18 02:53:03,San Marino,4,2020-03-18,2020-03-19
3955,8413,"Korea, South",84,2020-03-18 02:53:03,"Korea, South",1540,2020-03-18,2020-03-18
3958,292,Ireland,2,2020-03-18 03:13:12,Ireland,5,2020-03-18,2020-03-18
3959,196,Egypt,6,2020-03-18 03:13:14,Egypt,32,2020-03-18,2020-03-18
3960,111,Ecuador,2,2020-03-18 03:13:19,Ecuador,0,2020-03-18,2020-03-18
3961,49,Cyprus,0,2020-03-18 03:13:19,Cyprus,0,2020-03-18,2020-03-18
3962,2,Liberia,0,2020-03-18 03:13:22,Liberia,0,2020-03-18,2020-03-19
3963,79,Argentina,2,2020-03-18 03:33:03,Argentina,3,2020-03-18,2020-03-18
3964,50,Costa Rica,0,2020-03-18 03:33:03,Costa Rica,0,2020-03-18,2020-03-18
3965,97,Canada,0,2020-03-18 03:33:03,Alberta,0,2020-03-18,2020-03-18
3966,186,Canada,7,2020-03-18 03:33:03,British Columbia,4,2020-03-18,2020-03-18
3967,15,Canada,0,2020-03-18 03:33:03,Manitoba,0,2020-03-18,2020-03-18
3968,246,China,3,2020-03-18 03:53:02,Shaanxi,237,2020-03-18,2020-03-19
3969,469,China,8,2020-03-18 05:33:05,Beijing,378,2020-03-18,2020-03-18
3973,14,US,0,2020-03-18 05:53:25,Hawaii,0,2020-03-18,2020-03-18
3972,29,US,0,2020-03-18 05:53:25,Iowa,0,2020-03-18,2020-03-18
3975,361,China,3,2020-03-18 05:53:25,Shanghai,326,2020-03-18,2020-03-18
3970,31,US,0,2020-03-18 05:53:25,District of Columbia,0,2020-03-18,2020-03-18
3971,6,US,0,2020-03-18 05:53:25,Alaska,0,2020-03-18,2020-03-18
3974,9,US,0,2020-03-18 05:53:25,Idaho,0,2020-03-18,2020-03-18
3976,2,Barbados,0,2020-03-18 06:33:07,Barbados,0,2020-03-18,2020-03-18
3977,100,Taiwan*,1,2020-03-18 07:13:12,Taiwan*,22,2020-03-18,2020-03-18
3978,1370,China,8,2020-03-18 08:53:03,Guangdong,1313,2020-03-18,2020-03-18
3979,181,China,4,2020-03-18 09:33:05,Hong Kong,92,2020-03-18,2020-03-18
3980,19,Martinique,1,2020-03-18 10:13:16,Martinique,0,2020-03-18,2020-03-18
3981,3,France,0,2020-03-18 10:13:16,St Martin,0,2020-03-18,2020-03-18
3982,790,Malaysia,2,2020-03-18 10:33:04,Malaysia,60,2020-03-18,2020-03-18
3983,464,Czechia,0,2020-03-18 10:33:04,Czechia,3,2020-03-18,2020-03-18
3984,258,Estonia,0,2020-03-18 10:33:04,Estonia,1,2020-03-18,2020-03-18
3985,15,China,0,2020-03-18 10:33:04,Macau,10,2020-03-18,2020-03-18
3986,712,Cruise Ship,7,2020-03-18 10:33:04,Diamond Princess,325,2020-03-18,2020-03-19
3997,203,Luxembourg,2,2020-03-18 10:53:02,Luxembourg,0,2020-03-18,2020-03-18
3996,116,South Africa,0,2020-03-18 10:53:02,South Africa,0,2020-03-18,2020-03-18
3995,93,Mexico,0,2020-03-18 10:53:02,Mexico,4,2020-03-18,2020-03-18
3994,212,Thailand,1,2020-03-18 10:53:02,Thailand,42,2020-03-18,2020-03-18
3993,202,Philippines,19,2020-03-18 10:53:02,Philippines,5,2020-03-18,2020-03-18
3992,84,Armenia,0,2020-03-18 10:53:02,Armenia,1,2020-03-18,2020-03-18
3991,83,Serbia,0,2020-03-18 10:53:02,Serbia,1,2020-03-18,2020-03-18
3989,142,Kuwait,0,2020-03-18 10:53:02,Kuwait,15,2020-03-18,2020-03-18
3988,86,Panama,1,2020-03-18 10:53:02,Panama,0,2020-03-18,2020-03-18
3987,227,Indonesia,19,2020-03-18 10:53:02,Indonesia,11,2020-03-18,2020-03-18
3990,133,Lebanon,3,2020-03-18 10:53:02,Lebanon,3,2020-03-18,2020-03-18
3998,81,Croatia,0,2020-03-18 11:13:43,Croatia,4,2020-03-18,2020-03-18
3999,71,Latvia,0,2020-03-18 11:13:43,Latvia,1,2020-03-18,2020-03-18
4000,58,Hungary,1,2020-03-18 11:13:43,Hungary,2,2020-03-18,2020-03-18
4001,68,Brunei,0,2020-03-18 11:13:43,Brunei,0,2020-03-18,2020-03-18
4010,3,Tanzania,0,2020-03-18 11:33:04,Tanzania,0,2020-03-18,2020-03-18
4015,6,Ethiopia,0,2020-03-18 11:33:04,Ethiopia,0,2020-03-18,2020-03-18
4014,36,Venezuela,0,2020-03-18 11:33:04,Venezuela,0,2020-03-18,2020-03-18
4013,6,Cote d'Ivoire,0,2020-03-18 11:33:04,Cote d'Ivoire,1,2020-03-18,2020-03-18
4012,49,Morocco,2,2020-03-18 11:33:04,Morocco,1,2020-03-18,2020-03-18
4011,50,Uruguay,0,2020-03-18 11:33:04,Uruguay,0,2020-03-18,2020-03-18
4016,8,Rwanda,0,2020-03-18 11:33:04,Rwanda,0,2020-03-18,2020-03-19
4008,27,Lithuania,0,2020-03-18 11:33:04,Lithuania,1,2020-03-18,2020-03-18
4007,35,Cambodia,0,2020-03-18 11:33:04,Cambodia,1,2020-03-18,2020-03-18
4002,4,Congo (Kinshasa),0,2020-03-18 11:33:04,Congo (Kinshasa),0,2020-03-18,2020-03-18
4003,30,Moldova,1,2020-03-18 11:33:04,Moldova,1,2020-03-18,2020-03-18
4009,51,Belarus,0,2020-03-18 11:33:04,Belarus,5,2020-03-18,2020-03-18
4005,14,Bangladesh,1,2020-03-18 11:33:04,Bangladesh,3,2020-03-18,2020-03-18
4006,31,Senegal,0,2020-03-18 11:33:04,Senegal,2,2020-03-18,2020-03-19
4004,35,Kazakhstan,0,2020-03-18 11:33:04,Kazakhstan,0,2020-03-18,2020-03-18
4017,482,China,13,2020-03-18 11:53:03,Heilongjiang,459,2020-03-18,2020-03-18
4032,4,Aruba,0,2020-03-18 11:53:04,Aruba,0,2020-03-18,2020-03-19
4031,12,Bolivia,0,2020-03-18 11:53:04,Bolivia,0,2020-03-18,2020-03-18
4030,7,Trinidad and Tobago,0,2020-03-18 11:53:04,Trinidad and Tobago,0,2020-03-18,2020-03-18
4029,11,Paraguay,0,2020-03-18 11:53:04,Paraguay,0,2020-03-18,2020-03-18
4027,1,United Kingdom,0,2020-03-18 11:53:04,Montserrat,0,2020-03-18,2020-03-19
4025,3,Kyrgyzstan,0,2020-03-18 11:53:04,Kyrgyzstan,0,2020-03-18,2020-03-18
4028,9,Canada,0,2020-03-18 11:53:04,Grand Princess,0,2020-03-18,2020-03-19
4023,94,Australia,0,2020-03-18 11:53:04,Queensland,8,2020-03-18,2020-03-18
4024,6,Mongolia,0,2020-03-18 11:53:04,Mongolia,0,2020-03-18,2020-03-18
4018,3,Australia,0,2020-03-18 11:53:04,Australian Capital Territory,0,2020-03-18,2020-03-18
4019,10,Australia,0,2020-03-18 11:53:04,Tasmania,0,2020-03-18,2020-03-18
4026,13,Jamaica,0,2020-03-18 11:53:04,Jamaica,2,2020-03-18,2020-03-18
4021,37,Australia,0,2020-03-18 11:53:04,South Australia,3,2020-03-18,2020-03-18
4022,8,Canada,0,2020-03-18 11:53:04,Saskatchewan,0,2020-03-18,2020-03-18
4020,9,Honduras,0,2020-03-18 11:53:04,Honduras,0,2020-03-18,2020-03-18
4033,267,Australia,5,2020-03-18 12:13:09,New South Wales,4,2020-03-18,2020-03-18
4035,67800,China,3122,2020-03-18 12:13:09,Hubei,56927,2020-03-18,2020-03-18
4036,38,Bosnia and Herzegovina,0,2020-03-18 12:13:09,Bosnia and Herzegovina,2,2020-03-18,2020-03-18
4037,2,Sudan,1,2020-03-18 12:13:09,Sudan,0,2020-03-18,2020-03-18
4038,121,Australia,0,2020-03-18 12:13:09,Victoria,8,2020-03-18,2020-03-19
4034,15,Uzbekistan,0,2020-03-18 12:13:09,Uzbekistan,0,2020-03-18,2020-03-18
4039,35,Australia,1,2020-03-18 12:13:10,Western Australia,0,2020-03-18,2020-03-18
4047,1486,Belgium,14,2020-03-18 12:33:02,Belgium,31,2020-03-18,2020-03-18
4044,889,Japan,29,2020-03-18 12:33:02,Japan,144,2020-03-18,2020-03-18
4046,448,Portugal,2,2020-03-18 12:33:02,Portugal,3,2020-03-18,2020-03-18
4045,17361,Iran,1135,2020-03-18 12:33:02,Iran,5389,2020-03-18,2020-03-18
4043,147,Russia,0,2020-03-18 12:33:02,Russia,8,2020-03-18,2020-03-18
4041,250,Iceland,1,2020-03-18 12:33:02,Iceland,5,2020-03-18,2020-03-18
4040,164,Iraq,12,2020-03-18 12:33:02,Iraq,43,2020-03-18,2020-03-18
4042,256,Bahrain,1,2020-03-18 12:33:02,Bahrain,88,2020-03-18,2020-03-18
4048,20,Burkina Faso,1,2020-03-18 12:33:03,Burkina Faso,0,2020-03-18,2020-03-18
4049,35,North Macedonia,0,2020-03-18 12:33:03,North Macedonia,1,2020-03-18,2020-03-18
4050,29,Tunisia,0,2020-03-18 12:33:03,Tunisia,0,2020-03-18,2020-03-18
4051,8,Nigeria,0,2020-03-18 12:33:03,Nigeria,1,2020-03-18,2020-03-19
4052,59,Albania,2,2020-03-18 12:33:03,Albania,0,2020-03-18,2020-03-18
4053,1,Djibouti,0,2020-03-18 12:33:03,Djibouti,0,2020-03-18,2020-03-18
4054,336,Finland,0,2020-03-18 13:13:13,Finland,10,2020-03-18,2020-03-18
4055,51,Sri Lanka,0,2020-03-18 13:13:13,Sri Lanka,1,2020-03-18,2020-03-18
4056,13910,Spain,623,2020-03-18 13:13:13,Spain,1081,2020-03-18,2020-03-18
4057,2051,Netherlands,58,2020-03-18 13:13:15,Netherlands,2,2020-03-18,2020-03-18
4061,238,Chile,0,2020-03-18 13:33:12,Chile,0,2020-03-18,2020-03-19
4060,313,Singapore,0,2020-03-18 13:33:12,Singapore,114,2020-03-18,2020-03-18
4058,156,India,3,2020-03-18 13:33:12,India,14,2020-03-18,2020-03-18
4059,251,Poland,5,2020-03-18 13:33:12,Poland,13,2020-03-18,2020-03-18
4062,68,US,2,2020-03-18 13:53:03,Oregon,0,2020-03-18,2020-03-18
4063,24,US,0,2020-03-18 13:53:03,Nebraska,0,2020-03-18,2020-03-18
4064,15,US,0,2020-03-18 13:53:03,Wyoming,0,2020-03-18,2020-03-18
4065,105,Slovakia,1,2020-03-18 14:13:14,Slovakia,0,2020-03-18,2020-03-18
4066,8,United Kingdom,0,2020-03-18 14:13:42,Gibraltar,2,2020-03-18,2020-03-18
4073,218,US,0,2020-03-18 14:13:56,Massachusetts,0,2020-03-18,2020-03-18
4072,1,"Gambia, The",0,2020-03-18 14:13:56,"Gambia, The",0,2020-03-18,2020-03-19
4071,267,US,3,2020-03-18 14:13:56,New Jersey,0,2020-03-18,2020-03-18
4068,0,The Gambia,0,2020-03-18 14:13:56,The Gambia,0,2020-03-18,2020-03-19
4069,1014,US,55,2020-03-18 14:13:56,Washington,0,2020-03-18,2020-03-18
4067,27,US,1,2020-03-18 14:13:56,Kentucky,0,2020-03-18,2020-03-18
4070,2,Benin,0,2020-03-18 14:13:56,Benin,0,2020-03-18,2020-03-19
4080,0,France,0,2020-03-18 14:33:15,Reunion,0,2020-03-18,2020-03-18
4079,0,France,0,2020-03-18 14:33:15,Guadeloupe,0,2020-03-18,2020-03-19
4077,2,Zambia,0,2020-03-18 14:33:15,Zambia,0,2020-03-18,2020-03-18
4078,0,France,0,2020-03-18 14:33:15,Mayotte,0,2020-03-18,2020-03-19
4075,0,France,0,2020-03-18 14:33:15,French Guiana,0,2020-03-18,2020-03-18
4074,433,Israel,0,2020-03-18 14:33:15,Israel,11,2020-03-18,2020-03-18
4076,4,Equatorial Guinea,0,2020-03-18 14:33:15,Equatorial Guinea,0,2020-03-18,2020-03-18
4081,3028,Switzerland,28,2020-03-18 14:53:05,Switzerland,15,2020-03-18,2020-03-18
4082,93,Colombia,0,2020-03-18 14:53:05,Colombia,1,2020-03-18,2020-03-18
4083,2626,United Kingdom,71,2020-03-18 14:53:05,United Kingdom,65,2020-03-18,2020-03-18
4084,52,Jordan,0,2020-03-18 14:53:05,Jordan,1,2020-03-18,2020-03-18
4085,1646,Austria,4,2020-03-18 14:53:05,Austria,9,2020-03-18,2020-03-18
4086,75,Vietnam,0,2020-03-18 15:33:15,Vietnam,16,2020-03-18,2020-03-18
4087,92,Bulgaria,2,2020-03-18 15:33:15,Bulgaria,0,2020-03-18,2020-03-18
4088,1550,Norway,6,2020-03-18 15:53:09,Norway,1,2020-03-18,2020-03-18
4089,184,US,2,2020-03-18 15:53:09,Colorado,0,2020-03-18,2020-03-18
4090,418,Greece,5,2020-03-18 16:59:34,Greece,8,2020-03-18,2020-03-18
4091,145,Peru,0,2020-03-18 16:59:34,Peru,1,2020-03-18,2020-03-18
4092,260,Romania,0,2020-03-18 16:59:34,Romania,19,2020-03-18,2020-03-18
4094,1057,Denmark,4,2020-03-18 16:59:35,Denmark,1,2020-03-18,2020-03-18
4095,7,Cuba,1,2020-03-18 16:59:35,Cuba,0,2020-03-18,2020-03-18
4093,58,Denmark,0,2020-03-18 16:59:35,Faroe Islands,0,2020-03-18,2020-03-18
4096,35713,Italy,2978,2020-03-18 17:33:05,Italy,4025,2020-03-18,2020-03-18
4097,221,Canada,1,2020-03-18 17:33:06,Ontario,5,2020-03-18,2020-03-18
4098,1279,Sweden,10,2020-03-18 17:53:02,Sweden,1,2020-03-18,2020-03-18
4099,12,Canada,0,2020-03-18 17:53:03,Nova Scotia,0,2020-03-18,2020-03-18
4100,94,Canada,0,2020-03-18 17:53:03,Quebec,0,2020-03-18,2020-03-18
4101,9043,France,148,2020-03-18 18:33:02,France,12,2020-03-18,2020-03-18
4102,11,Canada,0,2020-03-18 18:33:03,New Brunswick,0,2020-03-18,2020-03-19
4104,372,Brazil,3,2020-03-18 19:14:29,Brazil,2,2020-03-18,2020-03-18
4103,452,Qatar,0,2020-03-18 19:14:29,Qatar,4,2020-03-18,2020-03-18
4105,299,Pakistan,0,2020-03-18 19:14:29,Pakistan,2,2020-03-18,2020-03-18
4106,28,Liechtenstein,0,2020-03-18 19:14:33,Liechtenstein,0,2020-03-18,2020-03-19
4107,0,Guam,0,2020-03-18 19:14:33,Guam,0,2020-03-18,2020-03-19
4117,86,US,0,2020-03-18 19:14:34,Ohio,0,2020-03-18,2020-03-18
4118,92,US,0,2020-03-18 19:14:34,Wisconsin,0,2020-03-18,2020-03-18
4116,751,US,13,2020-03-18 19:14:34,California,0,2020-03-18,2020-03-18
4120,85,US,0,2020-03-18 19:14:34,Maryland,0,2020-03-18,2020-03-18
4119,199,US,3,2020-03-18 19:14:34,Georgia,0,2020-03-18,2020-03-18
4115,152,US,0,2020-03-18 19:14:34,Pennsylvania,0,2020-03-18,2020-03-18
4110,83,US,0,2020-03-18 19:14:34,Michigan,0,2020-03-18,2020-03-18
4113,55,US,1,2020-03-18 19:14:34,Nevada,0,2020-03-18,2020-03-18
4112,79,US,0,2020-03-18 19:14:34,Tennessee,0,2020-03-18,2020-03-18
4111,77,US,0,2020-03-18 19:14:34,Minnesota,0,2020-03-18,2020-03-18
4109,314,US,7,2020-03-18 19:14:34,Florida,0,2020-03-18,2020-03-18
4108,70,US,0,2020-03-18 19:14:34,North Carolina,0,2020-03-18,2020-03-18
4114,162,US,1,2020-03-18 19:14:34,Illinois,0,2020-03-18,2020-03-18
4121,39,Oman,0,2020-03-18 19:33:02,Oman,12,2020-03-18,2020-03-18
4122,12327,Germany,28,2020-03-18 19:33:02,Germany,105,2020-03-18,2020-03-18
4137,42,US,0,2020-03-18 19:33:03,Maine,0,2020-03-18,2020-03-18
4136,6,US,0,2020-03-18 19:33:03,North Dakota,0,2020-03-18,2020-03-18
4135,34,US,0,2020-03-18 19:33:03,Mississippi,0,2020-03-18,2020-03-18
4134,11,US,0,2020-03-18 19:33:03,Montana,0,2020-03-18,2020-03-18
4133,33,US,0,2020-03-18 19:33:03,Rhode Island,0,2020-03-18,2020-03-18
4132,33,US,0,2020-03-18 19:33:03,Arkansas,0,2020-03-18,2020-03-18
4131,27,US,0,2020-03-18 19:33:03,Arizona,0,2020-03-18,2020-03-18
4129,257,US,4,2020-03-18 19:33:03,Louisiana,0,2020-03-18,2020-03-18
4128,18,US,0,2020-03-18 19:33:03,Missouri,0,2020-03-18,2020-03-18
4127,39,US,2,2020-03-18 19:33:03,Indiana,0,2020-03-18,2020-03-18
